episode_number,episode_reward
2077,21.276269654454705
2078,21.280469641261416
2079,21.27527057889833
2080,21.26541555294642
2081,21.219247876005532
2082,21.242893168600094
2083,21.248598126941207
2084,21.199578746306802
2085,21.18125145884523
2086,21.14489851167553
2087,21.157279910978936
2088,21.15786386719216
2089,21.145179541925184
2090,21.13165438287713
2091,21.137093937158447
2092,21.115238204864422
2093,21.19155622782046
2094,21.19866636379655
2095,21.151371675150525
2096,21.114365834304405
2097,21.08150010275324
2098,21.072772759679363
2099,21.055378888735895
2100,21.045036049285244
2101,20.994986525670164
2102,20.98455821442078
2103,21.006178318647866
2104,21.015603728420352
2105,20.99291445299086
2106,21.015465550086624
2107,21.02816012745334
2108,21.03358708250445
2109,21.03097986126261
2110,21.009769513311376
2111,21.002786206986976
2112,21.001966349514262
2113,20.996644322414394
2114,20.99098972020278
2115,20.9583828452787
2116,20.927002661097795
2117,20.900636933407824
2118,20.928338353093785
2119,20.811780413576503
2120,20.83594030662834
2121,20.801402222313133
2122,20.78034142417604
2123,20.59352531681064
2124,20.60251682582474
2125,20.689395209724015
2126,20.637513623185257
2127,20.615701231507074
2128,20.59376878858922
2129,20.59724118701104
2130,20.605571784220146
2131,20.552471746860974
2132,20.540687738033014
2133,20.546179195591698
2134,20.54974596175473
2135,20.665784379889452
2136,20.648396387056582
2137,20.680183237533555
2138,20.62674662810207
2139,20.631731823049858
2140,20.622758755820445
2141,20.88528054324759
2142,20.775219409390484
2143,20.7679974879971
2144,20.764993792750428
2145,20.81519553745394
2146,20.819243463113708
2147,20.825784046872318
2148,20.815649266701048
2149,20.81860181036519
2150,20.763591363265167
2151,20.777618943901462
2152,20.712652503153773
2153,20.692327610150986
2154,20.635542611162588
2155,20.62796371130165
2156,20.65655589836001
2157,20.645455937252013
2158,20.65988389088293
2159,20.640651086035476
2160,20.631392078975633
2161,20.639018584883775
2162,20.645271058264733
2163,20.510622586973092
2164,20.488673654496083
2165,20.45923324746728
2166,20.53443360473749
2167,20.7674084085095
2168,20.744108330997662
2169,20.77380561353722
2170,20.76622826630388
2171,20.719137462340164
2172,20.662448601273635
2173,20.628154377284613
2174,20.578279561546566
2175,20.565548364787364
2176,20.621106222795866
2177,20.58562365458447
2178,20.558554337700038
2179,20.533042392317476
2180,20.516100487058356
2181,20.536736810155443
2182,20.522527155142598
2183,20.525502104321887
2184,20.524113791539335
2185,20.5254379044311
2186,20.56024552358748
2187,20.580776472526658
2188,20.54580473839724
2189,20.51493213390781
2190,20.519526748054012
2191,20.504989272464833
2192,20.532772117025498
2193,20.555704821453027
2194,20.54330508568165
2195,20.575161745070265
2196,20.574734083307888
2197,20.594451556487744
2198,20.602549754746924
2199,20.572640781166843
2200,20.546630806841225
2201,20.557918947970425
2202,20.52125213795174
2203,20.505471351558448
2204,20.50096791421695
2205,20.513522838754216
2206,20.502267140894368
2207,20.519131713189072
2208,20.49885930719608
2209,20.46954806663324
2210,20.483999534659077
2211,20.376613493243486
2212,20.391940691125583
2213,20.40035717508557
2214,20.38604198117981
2215,20.39919497232148
2216,20.42488008310393
2217,20.431626847834206
2218,20.390921868157772
2219,20.479291712150488
2220,20.45704574322807
2221,20.4279449513583
2222,20.391258983826436
2223,20.572309064440198
2224,20.55899260695527
2225,20.538047479277246
2226,20.517820314990704
2227,20.54837839932825
2228,20.54648859374936
2229,20.560960214438442
2230,20.53650383795454
2231,20.599141264409344
2232,20.584837012112622
2233,20.60689230828275
2234,20.57993321601789
2235,20.560554902988837
2236,20.547046298542092
2237,20.498170222009957
2238,20.483913683706106
2239,20.454377812680587
2240,20.392073193705833
2241,20.381962287596608
2242,20.478880305218784
2243,20.466817655673882
2244,20.468522539948776
2245,20.416590305565347
2246,20.406013066510056
2247,20.293627866953024
2248,20.282044438680966
2249,20.27230541374494
2250,20.29020565653765
2251,20.262277848753225
2252,20.318128119917745
2253,20.32584247600191
2254,20.37420271659676
2255,20.371944680444525
2256,20.304288533073837
2257,20.30050714184272
2258,20.255099367994205
2259,20.247499787768053
2260,20.247196416765192
2261,20.212605225004907
2262,20.18430056858119
2263,20.292439435297503
2264,20.29670331947354
2265,20.322901462820596
2266,20.312276973640756
2267,20.234383115724896
2268,20.235730559653607
2269,20.222069670026254
2270,20.202282463595804
2271,20.249713208452203
2272,20.295094964762708
2273,20.33767480639892
2274,20.389294585919608
2275,20.379298887127387
2276,20.357197424587902
2277,20.354897154592635
2278,20.358953125994518
2279,20.37606788668743
2280,20.317988539656415
2281,20.331774956678927
2282,20.33873093421066
2283,20.32300184386799
2284,20.330939665722433
2285,20.316427307172997
2286,20.28338354521508
2287,20.24471210451849
2288,20.223827793629056
2289,20.247579338414045
2290,20.237456406943316
2291,20.244188155734722
2292,20.213462456547543
2293,20.21890915869018
2294,20.227355691899174
2295,20.215039387447952
2296,20.221056226427255
2297,20.21167457541241
2298,20.191509080015027
2299,20.200480210569264
2300,20.212693449586293
2301,20.213371543301633
2302,20.238182874945903
2303,20.21859692133911
2304,20.22191143789779
2305,20.216927831698776
2306,20.174203023847436
2307,20.157276165195288
2308,20.14469609399757
2309,20.173803521681922
2310,20.171810412945522
2311,20.267572247857142
2312,20.231598368411827
2313,20.21761456401546
2314,20.209176446339082
2315,20.204599894377978
2316,20.185234067081744
2317,20.198102897290244
2318,20.20448327195009
2319,20.211783764356962
2320,20.245419657185604
2321,20.324947660057443
2322,20.315522604317618
2323,20.313563656619582
2324,20.25649320759575
2325,20.278531664116027
2326,20.32873070617159
2327,20.297112422886162
2328,20.292098512058132
2329,20.25589903680011
2330,20.239954763096144
2331,20.230977625143133
2332,20.212033807813413
2333,20.17548407037213
2334,20.160057142549668
2335,20.147395119167122
2336,20.17025013082444
2337,20.2113449938254
2338,20.22411329611234
2339,20.241509938541686
2340,20.28410995049874
2341,20.28748205884904
2342,20.287968455834122
2343,20.28818286479975
2344,20.306012045924234
2345,20.309352650213768
2346,20.319025998867108
2347,20.4240198591676
2348,20.437640284454755
2349,20.38825708380805
2350,20.381082880286783
2351,20.38367093154646
2352,20.367474061616335
2353,20.368100919499728
2354,20.3368589783951
2355,20.31508137022054
2356,20.347581842040697
2357,20.36716871936906
2358,20.38134523112169
2359,20.39662210105645
2360,20.385044164162462
2361,20.39340536593173
2362,20.37291128022612
2363,20.32460876716345
2364,20.323310225850022
2365,20.271105146802743
2366,20.26241601990445
2367,20.33542435086749
2368,20.339563567766863
2369,20.350897978271384
2370,20.36477402617463
2371,20.30720290850443
2372,20.314960113472303
2373,20.293331858747376
2374,20.252064884399633
2375,20.23784373352582
2376,20.257307310950754
2377,20.267944816632923
2378,20.242617561177745
2379,20.253322657455332
2380,20.326868468669893
2381,20.270858682791562
2382,20.27386822768568
2383,20.242049767237162
2384,20.265411096332315
2385,20.259557255389414
2386,20.3014282394993
2387,20.320151724727804
2388,20.34971087406021
2389,20.339445858872168
2390,20.346605011805813
2391,20.322713124118653
2392,20.32128487538046
2393,20.28716624460264
2394,20.284026023577038
2395,20.28095903676327
2396,20.28636022933317
2397,20.294281724600925
2398,20.27506519828394
2399,20.268107071553292
2400,20.272050967062565
2401,20.10544771648889
2402,20.087959292742404
2403,20.12957492915359
2404,20.122062882319398
2405,20.130622016087006
2406,20.153554896681968
2407,20.169253797757236
2408,20.196250803061528
2409,20.203789535601263
2410,20.220178240733304
2411,20.205220577651634
2412,20.189223541388746
2413,20.158241641399297
2414,20.201116793404186
2415,20.183641283793303
2416,20.189299772593646
2417,20.18086089413061
2418,20.19587586707253
2419,20.213139763229275
2420,20.198612354858003
2421,20.174357552775852
2422,20.20567408524462
2423,20.21849717294474
2424,20.283113921020405
2425,20.294257176937165
2426,20.286488568482106
2427,20.30201636706364
2428,20.30613139710952
2429,20.309960022595472
2430,20.348845743187
2431,20.337082071310725
2432,20.39205164810573
2433,20.43177460852347
2434,20.451947789469354
2435,20.48779246861025
2436,20.499436165430712
2437,20.479616851281627
2438,20.48770986493974
2439,20.467037459242864
2440,20.497074870562493
2441,20.517820745014077
2442,20.552605472023366
2443,20.563311504266196
2444,20.560667118550544
2445,20.587087008936525
2446,20.544948552254567
2447,20.541487694129586
2448,20.52913036814037
2449,20.60473486783078
2450,20.64025831606404
2451,20.624779236404837
2452,20.648414494578525
2453,20.65154223270992
2454,20.70912460522954
2455,20.74056811469341
2456,20.757657787489705
2457,20.710254367350576
2458,20.720872348825086
2459,20.737753152733145
2460,20.771247596821787
2461,20.782985736876398
2462,20.83463411437795
2463,20.886304217898154
2464,20.89140227043551
2465,20.921701831811873
2466,20.931180904256763
2467,20.93740702689482
2468,20.939581277496007
2469,20.921822639456888
2470,20.96686439413379
2471,21.01370978013514
2472,21.034369093886227
2473,21.064648197349847
2474,21.113894467521714
2475,21.12485796863366
2476,21.143752982736522
2477,21.180106861924255
2478,21.275774912015343
2479,21.268470321409737
2480,21.277441884439355
2481,21.31439272469337
2482,21.319552505241404
2483,21.29217668561008
2484,21.315510462071806
2485,21.32541527018724
2486,21.344413353989417
2487,21.38000026251888
2488,21.382067843160566
2489,21.420654765439618
2490,21.446545737320974
2491,21.490052890132997
2492,21.499519879902095
2493,21.533748100936823
2494,21.54615205656099
2495,21.56364274821335
2496,21.582346381894983
2497,21.599648376805185
2498,21.521697801457755
2499,21.544641362407265
2500,21.558071439677427
2501,21.719473214540173
2502,21.764686575401456
2503,21.76677214818611
2504,21.776793398450835
2505,21.782867457580682
2506,21.815740349156307
2507,21.836691990756307
2508,21.83756436823458
2509,21.855417068588828
2510,21.85286363937608
2511,21.875642426808014
2512,21.920796088040046
2513,21.979508219347746
2514,21.968278274850295
2515,21.992497959668444
2516,22.017520340609604
2517,22.043751608810837
2518,22.02442569560471
2519,21.996805495251646
2520,22.023546891958127
2521,22.051292907178453
2522,22.07801265538264
2523,22.06691861583381
2524,22.061045078528423
2525,22.052624213392242
2526,22.084968064546636
2527,22.08826415172292
2528,22.082880848164194
2529,22.06712022999995
2530,22.053350807602364
2531,22.06897247299441
2532,22.055512033330018
2533,22.04628677937116
2534,22.041906727234263
2535,22.016770299986693
2536,22.0032374490158
2537,22.023592038753495
2538,22.05106607778841
2539,22.11343586024192
2540,22.098518053581014
2541,22.101938206376595
2542,22.101158415006697
2543,22.095032042389192
2544,22.117530477058036
2545,22.1199920577532
2546,22.153090813847474
2547,22.169764186922833
2548,22.201137864649283
2549,22.199536961645403
2550,22.206403794095035
2551,22.237105913279574
2552,22.227553030035036
2553,22.239128681597972
2554,22.233917764351105
2555,22.246367990453418
2556,22.21090723535651
2557,22.2708893847862
2558,22.276179089835196
2559,22.256584102005185
2560,22.246486395876886
2561,22.22858371062304
2562,22.198114007233148
2563,22.14994552409516
2564,22.134786241043404
2565,22.134669263324113
2566,22.133217266391583
2567,22.13388593203558
2568,22.119248930612475
2569,22.126969718169775
2570,22.10049851262519
2571,22.11439868868621
2572,22.122364434179097
2573,22.11124663977439
2574,22.11461712297832
2575,22.148515699151293
2576,22.127280388297976
2577,22.10970597149096
2578,22.070348977401977
2579,22.108068852000148
2580,22.111648759853573
2581,22.09944958145729
2582,22.100234403215627
2583,22.038722867593748
2584,21.98319963258859
2585,21.92973279159579
2586,21.756085603343045
2587,21.720039295695663
2588,21.751457750068393
2589,21.721643510584062
2590,21.709975915239653
2591,21.670468649879002
2592,21.69000937729041
2593,21.692718241891153
2594,21.63547532381795
2595,21.63728184161243
2596,21.619662657480667
2597,21.617165206647666
2598,21.709686599896635
2599,21.69221895368472
2600,21.697454472058112
2601,21.718993887627434
2602,21.645236858045678
2603,21.64967325011561
2604,21.664371430829856
2605,21.675391600243156
2606,21.655699939330198
2607,21.6273487902572
2608,21.618958408062053
2609,21.60211420577337
2610,21.589520775621086
2611,21.590688569733974
2612,21.594563946715112
2613,21.544848156824724
2614,21.538674000355858
2615,21.54233501300788
2616,21.528216921754503
2617,21.49509403175625
2618,21.51915862661933
2619,21.51375999657246
2620,21.481460285229023
2621,21.457279722419997
2622,21.30235791905401
2623,21.28380052025166
2624,21.274997975318293
2625,21.29464780156693
2626,21.283326714155432
2627,21.25704270654535
2628,21.245680322883413
2629,21.245937626723766
2630,21.246984323746666
2631,21.26257405239749
2632,21.26120561517613
2633,21.257543893218585
2634,21.25483257941408
2635,21.27530966686592
2636,21.29205760689326
2637,21.292057633917793
2638,21.244473016563223
2639,21.189984209027585
2640,21.20776233716336
2641,21.18931697978108
2642,21.15205500714786
2643,21.145992139771387
2644,21.12919726596252
2645,21.113601636795902
2646,21.092903292067977
2647,21.085903330204243
2648,21.077410712230073
2649,21.05417474182246
2650,21.050441304066858
2651,21.040572249809035
2652,21.04149493654744
2653,21.029136750378953
2654,20.999493508234682
2655,20.984248057382974
2656,21.012174973769564
2657,20.98390899866357
2658,20.980023970181698
2659,20.971829770268627
2660,20.967462926302503
2661,20.955354025346605
2662,20.990386576180462
2663,21.012842343524348
2664,21.00605840718765
2665,21.027366755008888
2666,21.00806734736815
2667,20.997937225213263
2668,20.986173056144867
2669,20.982450105176316
2670,20.968395603468014
2671,20.97761990516736
2672,20.948585045359984
2673,20.95706626991562
2674,20.944917283328245
2675,20.934833088684794
2676,20.916866547792036
2677,20.923628482830054
2678,20.90064664969296
2679,20.84326734487677
2680,20.834851266670743
2681,20.843685695104952
2682,20.82157098418008
2683,20.94540420193814
2684,20.972456263009345
2685,21.01349346575744
2686,21.069933839251117
2687,21.089657845469816
2688,21.06382102322946
2689,21.048321817680748
2690,21.024058420699546
2691,21.039117667234127
2692,21.03543833397194
2693,20.98401440965904
2694,21.02999029407169
2695,21.03153756518957
2696,21.009209249648634
2697,20.98575162775564
2698,21.000814703367567
2699,21.03512984268535
2700,20.92380172147572
2701,20.912124545742824
2702,20.961260581853935
2703,20.923791582143725
2704,20.901098879389814
2705,20.871445817839916
2706,20.85930802388558
2707,20.84501405347796
2708,20.818113134091256
2709,20.812006046630128
2710,20.814971289013236
2711,20.77720464639536
2712,20.73649788337559
2713,20.745236371629716
2714,20.759091866313447
2715,20.73609397218127
2716,20.709048385268353
2717,20.719077423226462
2718,20.733641899660633
2719,20.740807799235718
2720,20.731387850537708
2721,20.75007708972209
2722,20.894741764813872
2723,20.897338292177842
2724,20.89860630928994
2725,20.84297170329463
2726,20.836987044998864
2727,20.83512516168007
2728,20.84107931344697
2729,20.846860277845444
2730,20.817351425138405
2731,20.81248627297518
2732,20.795656887324352
2733,20.773104687609553
2734,20.73788945854249
2735,20.72977289263031
2736,20.683359354803283
2737,20.67031142451634
2738,20.68908300636591
2739,20.684455565403212
2740,20.67002398223727
2741,20.656545000606666
2742,20.67150366334423
2743,20.668368322669835
2744,20.63610085315809
2745,20.594384906950236
2746,20.622873448561872
2747,20.622498105925775
2748,20.60076747352732
2749,20.600453673838324
2750,20.57527013828566
2751,20.607914658169417
2752,20.61231136062491
2753,20.61059658624332
2754,20.567214018078293
2755,20.547728168771965
2756,20.53941886017411
2757,20.518125703170607
2758,20.488586873170416
2759,20.441277614292428
2760,20.39298389351548
2761,20.417671358554983
2762,20.38083719009881
2763,20.398276547281544
2764,20.36046252233583
2765,20.328110209160826
2766,20.31614316227236
2767,20.278967868854878
2768,20.292897766377056
2769,20.28745477937391
2770,20.248818342769876
2771,20.218768500405357
2772,20.19323601054009
2773,20.14303369025322
2774,20.142665733514846
2775,20.117438302674515
2776,20.092525798684388
2777,20.053960442503765
2778,20.055154886116398
2779,20.043370599080486
2780,20.045833101240774
2781,20.057151885476443
2782,20.065857001346245
2783,20.0370603204761
2784,20.03765410142252
2785,20.043168515225606
2786,20.11871960593001
2787,20.128708662190665
2788,20.130125762334032
2789,20.141005746371253
2790,20.14675353059118
2791,20.059408080470952
2792,20.02247572956035
2793,20.023632767677796
2794,19.995212252081657
2795,19.99275834666531
2796,20.007100994922727
2797,19.94997551470814
2798,19.9175867328361
2799,19.909692163157942
2800,19.99818349129212
2801,19.956493357110674
2802,19.940834010365506
2803,19.952013000029414
2804,19.94171520026245
2805,19.965408977810124
2806,19.956573616312753
2807,19.934083267205736
2808,19.926464526160327
2809,19.892125462361083
2810,19.871939715506223
2811,19.8794474415013
2812,19.880681363945406
2813,19.88905951598374
2814,19.8426209784421
2815,19.840426189217006
2816,19.815204451989658
2817,19.788793004630808
2818,19.754407576692714
2819,19.77671441288074
2820,19.747590401498474
2821,19.730766318046207
2822,19.73161054699209
2823,19.767174527616692
2824,19.76441394164476
2825,19.7855846963331
2826,19.794815181840644
2827,19.83455282523282
2828,19.844689246094166
2829,19.834787227530647
2830,19.90246256889918
2831,19.919318356387336
2832,19.937946553178378
2833,19.925034893905828
2834,19.959624363729105
2835,19.95094328549273
2836,19.93141830517175
2837,19.894078315859584
2838,19.869181193651567
2839,19.86686413233191
2840,19.88118897643829
2841,19.875057908917523
2842,19.877329729124575
2843,19.862289796337276
2844,19.876602097967062
2845,19.909571542650998
2846,19.8850843920032
2847,19.887106405488932
2848,19.880436219519275
2849,19.846437256139485
2850,19.8528798735248
2851,19.81734499369547
2852,19.811213208542814
2853,19.806944157236465
2854,19.82715197170498
2855,19.81039355685367
2856,19.829068791767487
2857,19.87393285984264
2858,19.894956948213903
2859,19.934978606556612
2860,19.942153914336394
2861,19.96909998803438
2862,20.01067970585508
2863,20.02077631484083
2864,20.04430572616393
2865,20.06418296294323
2866,20.078095601880413
2867,20.109143426503113
2868,20.114633724226593
2869,20.102431651659785
2870,20.156546123524645
2871,20.143774271440865
2872,20.167109144902273
2873,20.190367330892265
2874,20.152988456948002
2875,20.155681523005388
2876,20.212040374886737
2877,20.22158767633385
2878,20.211408667952945
2879,20.211106578900115
2880,20.14458583284553
2881,20.140445136079943
2882,20.161207732538923
2883,20.141113312101194
2884,20.147679340051916
2885,20.13981181919415
2886,20.111560863337964
2887,20.08562218096692
2888,20.07983330128452
2889,20.095427589589413
2890,20.100210428913986
2891,20.208254020497012
2892,20.177697714641585
2893,20.20666159895879
2894,20.200356488772087
2895,20.16186494587691
2896,20.178350741493
2897,20.236321214964804
2898,20.238059251399235
2899,20.208844310973507
2900,20.198429315723427
2901,20.234262044038147
2902,20.250958367989043
2903,20.266075850005713
2904,20.291430539285415
2905,20.255409223201852
2906,20.281321158496443
2907,20.30247557851547
2908,20.33827327523194
2909,20.34896513958961
2910,20.365183987933122
2911,20.37486203188632
2912,20.379025383973293
2913,20.382561801630064
2914,20.412445421370297
2915,20.4094231993138
2916,20.445352050483503
2917,20.471529950915826
2918,20.507494260258504
2919,20.4655053353659
2920,20.521687384745828
2921,20.488222740901257
2922,20.489030920434526
2923,20.45385018015138
2924,20.45105835464713
2925,20.433817131641675
2926,20.39162015915229
2927,20.35947433063424
2928,20.33895693615718
2929,20.37020495161091
2930,20.332856850401388
2931,20.3319752573329
2932,20.311426696779147
2933,20.321010903803625
2934,20.31104140947992
2935,20.2997043820732
2936,20.337398266147137
2937,20.346919942645354
2938,20.394359661854317
2939,20.374522952153228
2940,20.302882309801667
2941,20.292406038794066
2942,20.293161868211747
2943,20.24765798461293
2944,20.239976717371032
2945,20.246547575280058
2946,20.271708688112795
2947,20.276132078112273
2948,20.23338269582659
2949,20.229261182119025
2950,20.209130684086876
2951,20.206336919564983
2952,20.207836411209147
2953,20.19169045169656
2954,20.207872498670902
2955,20.20842980574133
2956,20.10970848689647
2957,20.086670441555633
2958,20.097902753772118
2959,20.122691671313518
2960,20.13160872666368
2961,20.064671489376344
2962,20.03387635239552
2963,20.04403076944996
2964,20.036240068136404
2965,20.004365698897203
2966,20.01476776784165
2967,19.983514154408823
2968,19.978819010200795
2969,19.990654278818255
2970,19.939409596104273
2971,19.90714556905847
2972,19.889013246866302
2973,19.87612239523332
2974,19.918569779617957
2975,19.914452171227822
2976,19.878409887644313
2977,19.854953500810172
2978,19.82911207213402
2979,19.806311638243663
2980,19.852983201815785
2981,19.817203061477034
2982,19.813601764361557
2983,19.852957805051513
2984,19.829032840213305
2985,19.803318908344913
2986,19.866207065478207
2987,19.86525695617481
2988,19.83977729863554
2989,19.79879136092918
2990,19.770856172839043
2991,19.730255518183952
2992,19.760907362772837
2993,19.770749233879407
2994,19.8005828713847
2995,19.782673323379985
2996,19.780154329512097
2997,19.766359305130415
2998,19.743193905697442
2999,19.718859467951813
3000,19.69801633722834
3001,19.699105858365744
3002,19.617663662023027
3003,19.5467585585654
3004,19.51670134225629
3005,19.5416350291911
3006,19.520582964260633
3007,19.540539871311818
3008,19.513198644771933
3009,19.506347890406488
3010,19.513232464418408
3011,19.519117423790473
3012,19.528880064415226
3013,19.49426415645978
3014,19.473933464191738
3015,19.466990156399888
3016,19.458700611224867
3017,19.458074481954203
3018,19.382513733355644
3019,19.39187723842291
3020,19.394778449261953
3021,19.360366665702312
3022,19.302928826152414
3023,19.34149503656478
3024,19.315490641855337
3025,19.37360533112507
3026,19.41064268714035
3027,19.42609563899838
3028,19.38918558763311
3029,19.366652269960557
3030,19.23667794610346
3031,19.24199507235681
3032,19.25062249399607
3033,19.22636625926327
3034,19.20327605596896
3035,19.14669717079401
3036,19.07326836497778
3037,19.11888797171158
3038,19.104452111768005
3039,19.135559326889226
3040,19.19822496703189
3041,19.22586240786881
3042,19.20568474091705
3043,19.23494357083059
3044,19.20758892799017
3045,19.204734253041057
3046,19.18497807825207
3047,19.1641382038064
3048,19.174067786120286
3049,19.185890980120426
3050,19.135734915969053
3051,19.11801345134276
3052,19.05391233501755
3053,19.059272849685534
3054,19.067036205400047
3055,19.126770036331834
3056,19.21285996798321
3057,19.206362377202165
3058,19.228021626927614
3059,19.215691869767305
3060,19.246174948754348
3061,19.29967817666499
3062,19.333526268880973
3063,19.31328497386333
3064,19.346334842953066
3065,19.394927188090108
3066,19.371221533617142
3067,19.410563669778405
3068,19.429833632235415
3069,19.371183938088873
3070,19.41317125800517
3071,19.481351233526503
3072,19.511620848926345
3073,19.535695142714605
3074,19.51233248355139
3075,19.508589108409705
3076,19.520139741375115
3077,19.54143093754949
3078,19.555592622714432
3079,19.603545025057446
3080,19.626225491977447
3081,19.651207979717263
3082,19.60296889423488
3083,19.60509567036989
3084,19.590995940892775
3085,19.588723235696563
3086,19.517938392003707
3087,19.50094723508153
3088,19.529115389948167
3089,19.590157687873162
3090,19.60881641877764
3091,19.60144204676971
3092,19.583248015060427
3093,19.533018391717125
3094,19.44610954985524
3095,19.488153089612567
3096,19.447804774103282
3097,19.437615799874266
3098,19.477637733060757
3099,19.428597898554745
3100,19.452054850093834
3101,19.416199039880606
3102,19.46409121246371
3103,19.505453378451474
3104,19.514129985429022
3105,19.468181184182626
3106,19.44477651519449
3107,19.277797887221926
3108,19.281155844752103
3109,19.268168416352655
3110,19.245493123335837
3111,19.234460496670152
3112,19.217288935245083
3113,19.250682517690443
3114,19.274219367768136
3115,19.25047079493673
3116,19.225575717726418
3117,19.19354220251965
3118,19.175208875930466
3119,19.143496242439177
3120,19.131076975270727
3121,19.145778572369935
3122,19.134010037182005
3123,19.09189237516078
3124,19.130569195094296
3125,19.11189359368094
3126,19.09905503876784
3127,19.082500313958423
3128,19.124344708386445
3129,19.11749005806574
3130,19.166575907070047
3131,19.17344622340275
3132,19.176330442869492
3133,19.215419927446888
3134,19.228203371510116
3135,19.285131882331463
3136,19.35810845301201
3137,19.313642224085857
3138,19.282276757776568
3139,19.272761009420847
3140,19.229129755389323
3141,19.152171976197916
3142,19.13284786074058
3143,19.097225809282094
3144,19.121104464836364
3145,19.040625618546056
3146,19.033398165479884
3147,18.98778512018962
3148,18.975972622954295
3149,18.984490929670176
3150,19.081968243621507
3151,19.06585715143617
3152,19.08624553211456
3153,19.0672804479623
3154,19.00143049638713
3155,18.909028606898758
3156,18.89272626248666
3157,18.748230698148262
3158,18.675228521055857
3159,18.654164177160588
3160,18.64453650435464
3161,18.616976436060877
3162,18.5297169183431
3163,18.44254233715642
3164,18.413916801006877
3165,18.37734973668661
3166,18.383669718322665
3167,18.32825397376842
3168,18.274194735467372
3169,18.310472416596305
3170,18.225838554639314
3171,18.186939849569452
3172,18.152043129385078
3173,18.117374534971148
3174,18.130806800217503
3175,18.069733825053966
3176,18.05494470291187
3177,18.058723228831997
3178,18.06359650089409
3179,18.070732671068324
3180,18.048263936037692
3181,18.035596555251175
3182,18.054350295356954
3183,17.996616813376214
3184,17.982133490967605
3185,17.931184935563703
3186,17.992741877496872
3187,17.995716530251105
3188,17.910613148659426
3189,17.859487078120086
3190,17.85744031497537
3191,17.838906048773858
3192,17.831587489563912
3193,17.847732162811262
3194,17.932944036228708
3195,17.879948074299403
3196,17.87966182881884
3197,17.859801508020766
3198,17.85723148033898
3199,17.93189976691027
3200,17.915937950213596
3201,17.941195039643443
3202,17.879274156466412
3203,17.84381458667199
3204,17.829194031321375
3205,17.85393246222899
3206,17.882549333611934
3207,17.99545746641105
3208,17.94390036786154
3209,17.9519304804472
3210,17.93546062715222
3211,17.917684316894192
3212,17.91417720427204
3213,17.87571396666851
3214,17.794976974641596
3215,17.7737055369143
3216,17.779331439202007
3217,17.808413681661275
3218,17.84792281381882
3219,17.858287654215246
3220,17.780434786660216
3221,17.839405506450372
3222,17.88635489422131
3223,17.90811583601294
3224,17.89209163625544
3225,17.868810542444233
3226,17.84186785167692
3227,17.834578908122168
3228,17.83449093248458
3229,17.833668815097568
3230,17.900465142514157
3231,17.85742633995271
3232,17.81981924664219
3233,17.81914247670027
3234,17.78751043389035
3235,17.79032781913255
3236,17.773423405759445
3237,17.764147409180634
3238,17.73583052218301
3239,17.725605416874167
3240,17.655750750035438
3241,17.680880547451235
3242,17.640855651644774
3243,17.68613464564909
3244,17.633396046957685
3245,17.633709341177823
3246,17.633690886611888
3247,17.660507434896953
3248,17.7235330171502
3249,17.690471524501273
3250,17.66456249540861
3251,17.69565044540942
3252,17.741848159005304
3253,17.730645030786707
3254,17.759507123750645
3255,17.830168243895834
3256,17.855797357477623
3257,17.951482496145996
3258,17.992449129204804
3259,18.015233037867194
3260,18.00023295093207
3261,17.930325957772663
3262,17.98010503438796
3263,18.049318939279605
3264,18.053930990507737
3265,18.0373002267594
3266,17.909923212304584
3267,17.959412196681306
3268,17.926443109399116
3269,17.96793845151082
3270,18.018033672766094
3271,17.992901113515003
3272,17.997529281444876
3273,18.02740636055927
3274,18.00213730150345
3275,17.93263540860214
3276,17.92698548677784
3277,17.91080584131083
3278,17.890255388999545
3279,17.850438440441934
3280,17.80235748131088
3281,17.77221354649155
3282,17.657063875087314
3283,17.675923582342545
3284,17.695009174880184
3285,17.73694272835857
3286,17.681156204059054
3287,17.687468532658055
3288,17.735473084809797
3289,17.71655619316321
3290,17.716465149118683
3291,17.691887560923846
3292,17.719668871022797
3293,17.75874463445984
3294,17.752048654239022
3295,17.81579045503416
3296,17.762342439524968
3297,17.783191131269874
3298,17.78679572749038
3299,17.791851354386658
3300,17.82806679830189
3301,17.779638206856312
3302,17.86280076218417
3303,17.93147199469611
3304,17.922740248401215
3305,17.883808382847945
3306,17.86725642289909
3307,17.91151477896456
3308,17.981711888653948
3309,17.970869487851605
3310,17.955830575098485
3311,17.963123465956997
3312,17.95408899455237
3313,17.95256493595992
3314,17.892486724085405
3315,17.91501089255979
3316,17.919241466185795
3317,17.88114923344584
3318,17.905521624172483
3319,17.86349296310635
3320,17.938787061877793
3321,17.860590222650792
3322,17.827157105567316
3323,17.84458502047775
3324,17.806632643133657
3325,17.795153168057357
3326,17.8082522117691
3327,17.760015910756962
3328,17.761893595264343
3329,17.75609384293436
3330,17.7126400087916
3331,17.719406773696885
3332,17.73201688845172
3333,17.711579093023623
3334,17.77132635782957
3335,17.738174185169374
3336,17.722643534896182
3337,17.720070678908332
3338,17.747721562526422
3339,17.793321679811687
3340,17.87917557253672
3341,17.921207154168275
3342,17.944562235155278
3343,17.97630041553294
3344,18.068834917296968
3345,18.146327531518875
3346,18.17832432172305
3347,18.188643555061397
