episode_number,episode_reward
3374,-12.629654893166258
3375,-12.619912664455441
3376,-12.629463217670168
3377,-12.64181965979457
3378,-12.649494841735994
3379,-12.670216333733627
3380,-12.669018864972907
3381,-12.660353439583956
3382,-12.66123856740973
3383,-12.691910185620367
3384,-12.691910185620367
3385,-12.67135912889655
3386,-12.650532148007287
3387,-12.658868574529052
3388,-12.66006604328977
3389,-12.66933082984123
3390,-12.660049385357532
3391,-12.659794304610132
3392,-12.650243751395406
3393,-12.651172111425101
3394,-12.651135327733671
3395,-12.681227095174394
3396,-12.67127015352697
3397,-12.680159045070752
3398,-12.678753242881703
3399,-12.682444259617153
3400,-12.683896809125272
3401,-12.683119664268043
3402,-12.691726500316063
3403,-12.704061016168609
3404,-12.694674082793279
3405,-12.704562728551453
3406,-12.714321615194509
3407,-12.722839039829223
3408,-12.722839039829223
3409,-12.732959601316043
3410,-12.742935460954591
3411,-12.733931943022194
3412,-12.703840175581469
3413,-12.711921521355835
3414,-12.702419050455749
3415,-12.692868497241022
3416,-12.682747935754202
3417,-12.695720396973352
3418,-12.705339934000499
3419,-12.717192951931246
3420,-12.717192951931246
3421,-12.708189433998847
3422,-12.688655538716361
3423,-12.689853007477081
3424,-12.699884431859482
3425,-12.699884431859482
3426,-12.712218947712028
3427,-12.712202289779789
3428,-12.711004821019069
3429,-12.722254940789242
3430,-12.722254940789242
3431,-12.713901856335237
3432,-12.723230425320658
3433,-12.723568517864106
3434,-12.714919750407393
3435,-12.684764200532708
3436,-12.683311651024589
3437,-12.680190642561234
3438,-12.690180135534943
3439,-12.69044924426597
3440,-12.702805686390368
3441,-12.711950391517828
3442,-12.715594283751555
3443,-12.7364144492064
3444,-12.734961899698279
3445,-12.726625473176513
3446,-12.738031275365564
3447,-12.747359844350985
3448,-12.747359844350985
3449,-12.73963658009492
3450,-12.717302064242373
3451,-12.709156936034047
3452,-12.708271808208272
3453,-12.717553252691971
3454,-12.70743269120515
3455,-12.696983244419878
3456,-12.717810225309142
3457,-12.717810225309142
3458,-12.687718457868419
3459,-12.717826883241383
3460,-12.716537953572656
3461,-12.724635957279261
3462,-12.724323616344316
3463,-12.715970531890312
3464,-12.71559234996821
3465,-12.715639474469931
3466,-12.705788021714138
3467,-12.70544992917069
3468,-12.695852251454244
3469,-12.696737379280018
3470,-12.687814286553921
3471,-12.697539312472697
3472,-12.697248344430973
3473,-12.697248344430973
3474,-12.69627087392665
3475,-12.69627087392665
3476,-12.69627087392665
3477,-12.697690486146096
3478,-12.689397213617937
3479,-12.65871877997288
3480,-12.659916248733602
3481,-12.669303182108932
3482,-12.669303182108932
3483,-12.647866997559339
3484,-12.657417550774063
3485,-12.657417550774063
3486,-12.657768024509053
3487,-12.649431597987288
3488,-12.649162489256263
3489,-12.649162489256263
3490,-12.679264099194807
3491,-12.66838213285038
3492,-12.67776906622571
3493,-12.676491502692231
3494,-12.677725755144383
3495,-12.655970414225424
3496,-12.665205847886469
3497,-12.66465338286445
3498,-12.665581742894146
3499,-12.67393482734815
3500,-12.672737358587431
3501,-12.671808998557735
3502,-12.671496657622788
3503,-12.692056275143353
3504,-12.701606828358079
3505,-12.691718182599905
3506,-12.691888031093676
3507,-12.6934636817765
3508,-12.692011132268378
3509,-12.691126004442603
3510,-12.689862694694728
3511,-12.698866212627124
3512,-12.698866212627124
3513,-12.69076820892052
3514,-12.690748790622193
3515,-12.698472054878257
3516,-12.708592616365076
3517,-12.707034436137441
3518,-12.694061974918293
3519,-12.693346004079373
3520,-12.693346004079373
3521,-12.723792521995785
3522,-12.723792521995785
3523,-12.722595053235063
3524,-12.720900055374427
3525,-12.720900055374427
3526,-12.751459672894992
3527,-12.760741117378691
3528,-12.761938586139413
3529,-12.751573594195015
3530,-12.74245741440037
3531,-12.74245741440037
3532,-12.742562903291999
3533,-12.739778940654178
3534,-12.748427708110889
3535,-12.757756277096309
3536,-12.758727328682628
3537,-12.759634382780256
3538,-12.75913685368034
3539,-12.74924820792217
3540,-12.748935866987221
3541,-12.74934171507449
3542,-12.75867028405991
3543,-12.73692175857537
3544,-12.73692175857537
3545,-12.756963689984062
3546,-12.747204803341006
3547,-12.737923358857307
3548,-12.737353350585213
3549,-12.746634795068912
3550,-12.75751676141334
3551,-12.767492621051888
3552,-12.766925199369542
3553,-12.765996839339845
3554,-12.775816442863789
3555,-12.775547334132762
3556,-12.7547203532435
3557,-12.76398513979496
3558,-12.771691746118783
3559,-12.738799358107999
3560,-12.738799358107999
3561,-12.739982798885094
3562,-12.739727718137694
3563,-12.749009162621395
3564,-12.749475267338907
3565,-12.745784250603458
3566,-12.755019684264504
3567,-12.751666760072501
3568,-12.760066969028225
3569,-12.746825399078052
3570,-12.756676851833845
3571,-12.755387922165118
3572,-12.76407909916257
3573,-12.75395853767575
3574,-12.744723104014708
3575,-12.754256999297192
3576,-12.754256999297192
3577,-12.77427357162734
3578,-12.782566844155498
3579,-12.780352889789771
3580,-12.77852560083111
3581,-12.777491751909785
3582,-12.776039202401664
3583,-12.77692433022744
3584,-12.77692433022744
3585,-12.776039202401664
3586,-12.775688728666676
3587,-12.784958109239545
3588,-12.78560539989267
3589,-12.78560539989267
3590,-12.764890723329456
3591,-12.797776295905821
3592,-12.807770072912774
3593,-12.829876362697842
3594,-12.816634792747669
3595,-12.838390133666627
3596,-12.829724708277674
3597,-12.83065306830737
3598,-12.831300358960497
3599,-12.83249782772122
3600,-12.83369529648194
3601,-12.834007637416887
3602,-12.845205106177607
3603,-12.824645488657046
3604,-12.814756842898872
3605,-12.815047810940598
3606,-12.813472160257774
3607,-12.812208850509899
3608,-12.803772754259846
3609,-12.802323366233075
3610,-12.801755944550727
3611,-12.802641072376504
3612,-12.811905858927965
3613,-12.821456412142691
3614,-12.851536173499342
3615,-12.853363462458
3616,-12.84347481669983
3617,-12.83570442794204
3618,-12.83934832017577
3619,-12.838295295044963
3620,-12.839870945727787
3621,-12.819043964838523
3622,-12.827692732295233
3623,-12.828408703134153
3624,-12.829606171894874
3625,-12.819485610408053
3626,-12.779375439672766
3627,-12.770046870687343
3628,-12.760496317472619
3629,-12.760945764257892
3630,-12.770751775402669
3631,-12.779694883920154
3632,-12.779589395028525
3633,-12.791654802150047
3634,-12.7910873804677
3635,-12.80047136137295
3636,-12.799125570336093
3637,-12.801926190906153
3638,-12.801926190906153
3639,-12.811814836664327
3640,-12.813012305425048
3641,-12.833563362148869
3642,-12.833563362148869
3643,-12.855311887633409
3644,-12.864937148182868
3645,-12.852601823098002
3646,-12.842554698596281
3647,-12.850652702302886
3648,-12.851175586073259
3649,-12.841847017087838
3650,-12.842818068674157
3651,-12.840987337243934
3652,-12.862648220180386
3653,-12.863845688941105
3654,-12.854612751621499
3655,-12.8453313071378
3656,-12.843773126910165
3657,-12.842589686133069
3658,-12.864974847249966
3659,-12.864067793152339
3660,-12.865251233929435
3661,-12.855969789445735
3662,-12.84418076900368
3663,-12.834852200018258
3664,-12.834222475461349
3665,-12.834222475461349
3666,-12.845107603287124
3667,-12.846014657384751
3668,-12.845759576637352
3669,-12.869001146587527
3670,-12.86878875739675
3671,-12.870241306904873
3672,-12.870241306904873
3673,-12.879476740565917
3674,-12.8898824086573
3675,-12.8873501568177
3676,-12.887081048086673
3677,-12.866260882631828
3678,-12.86808817159049
3679,-12.879145055716068
3680,-12.871374666958282
3681,-12.872303026987977
3682,-12.860514006545923
3683,-12.859628878720148
3684,-12.846387308769971
3685,-12.84700332786472
3686,-12.8349379207432
3687,-12.833749885944696
3688,-12.833102595291571
3689,-12.832726700283892
3690,-12.831437770615166
3691,-12.81061760516032
3692,-12.799589979232044
3693,-12.778761252980456
3694,-12.781882261443808
3695,-12.761324389285573
3696,-12.770605833769274
3697,-12.770605833769274
3698,-12.76903018308645
3699,-12.759495347348118
3700,-12.749897669631672
3701,-12.749897669631672
3702,-12.727563153779125
3703,-12.714321583828948
3704,-12.723941120856095
3705,-12.733269689841515
3706,-12.722120497794874
3707,-12.721178336661987
3708,-12.731445164342263
3709,-12.733510571463786
3710,-12.744963120971905
3711,-12.735074475213732
3712,-12.74493773585749
3713,-12.745315917779592
3714,-12.715207492406627
3715,-12.714322364580854
3716,-12.723013541578304
3717,-12.719369649344577
3718,-12.728967327061023
3719,-12.731596002874653
3720,-12.72976527144443
3721,-12.730412562097559
3722,-12.729845140415211
3723,-12.728874088828894
3724,-12.715632518878717
3725,-12.715632518878717
3726,-12.715632518878717
3727,-12.725608378517265
3728,-12.73370638222387
3729,-12.733256935438597
3730,-12.722928040523447
3731,-12.723266376489661
3732,-12.722082935712567
3733,-12.732352044443592
3734,-12.733804593951714
3735,-12.714998689282249
3736,-12.717204160163012
3737,-12.747289112169318
3738,-12.74702000343829
3739,-12.737422325721843
3740,-12.737422325721843
3741,-12.715986141172248
3742,-12.71676328602948
3743,-12.695943120574634
3744,-12.677349253183861
3745,-12.69972886574124
3746,-12.70905743472666
3747,-12.700959431020056
3748,-12.710393488897108
3749,-12.709870605126735
3750,-12.708524814089877
3751,-12.707445111758398
3752,-12.677702883047582
3753,-12.668200412147495
3754,-12.677126862732743
3755,-12.685224866439349
3756,-12.685854686637288
3757,-12.687307236145408
3758,-12.677246893087084
3759,-12.6886611740786
3760,-12.678809721322805
3761,-12.686907725029409
3762,-12.690028733492765
3763,-12.72018428336745
3764,-12.720347903206846
3765,-12.731762184198363
3766,-12.721762184198361
3767,-12.754647756774727
3768,-12.755215178457075
3769,-12.743387889498413
3770,-12.734318834205489
3771,-12.734155214366094
3772,-12.733520270766357
3773,-12.75495645531595
3774,-12.752844059752729
3775,-12.755107202861302
3776,-12.753549022633667
3777,-12.751990842406032
3778,-12.738749272455859
3779,-12.726785334232652
3780,-12.736113903218072
3781,-12.72404849609655
3782,-12.735462777088067
3783,-12.736131890448473
3784,-12.739860896138307
3785,-12.738677455361213
3786,-12.741478075931273
3787,-12.743380072224667
3788,-12.743380072224667
3789,-12.739816462840095
3790,-12.741647194270316
3791,-12.741916303001341
3792,-12.743113771762063
3793,-12.743382880493089
3794,-12.76289599728267
3795,-12.761698528521947
3796,-12.760515087744853
3797,-12.759331646967757
3798,-12.750931438012033
3799,-12.750345712263545
3800,-12.759674281248966
3801,-12.759106859566621
3802,-12.771441375419167
3803,-12.783797817543569
3804,-12.782239637315934
3805,-12.781311277286239
3806,-12.784107384878876
3807,-12.775814112350718
3808,-12.772903678589016
3809,-12.773575109603597
3810,-12.77330600087257
3811,-12.781997177870021
3812,-12.772403025957287
3813,-12.762427166318739
3814,-12.762427166318739
3815,-12.761859744636395
3816,-12.763057213397115
3817,-12.776029674616263
3818,-12.76647912140154
3819,-12.775215811653663
3820,-12.776668361161782
3821,-12.76623892108308
3822,-12.77822595498487
3823,-12.770127951278265
3824,-12.773248959741622
3825,-12.783205901389046
3826,-12.790646057705471
3827,-12.780733980500884
3828,-12.769839869201641
3829,-12.76838731969352
3830,-12.768910203463893
3831,-12.767726762686799
3832,-12.769645416912432
3833,-12.759645416912432
3834,-12.760124580561955
3835,-12.790373485215433
3836,-12.788797834532609
3837,-12.767977669077764
3838,-12.768083157969395
3839,-12.79823189240966
3840,-12.79703442364894
3841,-12.79703442364894
3842,-12.795328918762014
3843,-12.793770738534379
3844,-12.794594217167367
3845,-12.763921332081829
3846,-12.763326455214171
3847,-12.793434880587133
3848,-12.783177344077096
3849,-12.789089292440638
3850,-12.801366028184571
3851,-12.80270081126345
3852,-12.802114145059114
3853,-12.8116166159592
3854,-12.81039677169778
3855,-12.7995036935022
3856,-12.800432053531894
3857,-12.798979504023773
3858,-12.778931421709133
3859,-12.781136892589895
3860,-12.789147057178413
3861,-12.790330497955509
3862,-12.800287439602933
3863,-12.778277017936572
3864,-12.778007909205547
3865,-12.766593628214032
3866,-12.764766339255372
3867,-12.7443076252101
3868,-12.743365464077215
3869,-12.745570934957975
3870,-12.754852379441674
3871,-12.753563449772951
3872,-12.755774044055508
3873,-12.734337859505915
3874,-12.735683650542773
3875,-12.73450020976568
3876,-12.726729821007892
3877,-12.728557109966552
3878,-12.741529571185701
3879,-12.75450203240485
3880,-12.775329013294114
3881,-12.787663529146663
3882,-12.797663529146662
3883,-12.796426994103909
3884,-12.805458060442447
3885,-12.8165047618633
3886,-12.825769548414762
3887,-12.815629069134248
3888,-12.815629069134248
3889,-12.819568573526501
3890,-12.809069830117581
3891,-12.799472152401133
3892,-12.799308532561739
3893,-12.799187971074918
3894,-12.78952630704113
3895,-12.781173222587126
3896,-12.782144274173445
3897,-12.782399354920845
3898,-12.78210838687912
3899,-12.790776398857817
3900,-12.781447829872398
3901,-12.772779817893698
3902,-12.762659256406877
3903,-12.763275275501629
3904,-12.765600093560202
3905,-12.756677000834104
3906,-12.786785426207068
3907,-12.78730830997744
3908,-12.788643093056319
3909,-12.778706875490279
3910,-12.769354166143408
3911,-12.769099085396007
3912,-12.759548532181281
3913,-12.768982590058334
3914,-12.778264034542033
3915,-12.770182688767669
3916,-12.760294043009495
3917,-12.78111420846434
3918,-12.811222633837303
3919,-12.812655863929137
3920,-12.81238675519811
3921,-12.820985463846593
3922,-12.80996948153112
3923,-12.840071091469666
3924,-12.849922544225457
3925,-12.849478719367614
3926,-12.851320007534891
3927,-12.86069028297798
3928,-12.862916382298524
3929,-12.85112736185647
3930,-12.850604478086098
3931,-12.851575529672417
3932,-12.84928213599624
3933,-12.836040566046067
3934,-12.845769735824874
3935,-12.814012455432966
3936,-12.815209924193688
3937,-12.811270419801435
3938,-12.810952541719029
3939,-12.78857419603655
3940,-12.787944375838611
3941,-12.78856039493336
3942,-12.78793057473542
3943,-12.789150418996842
3944,-12.796920807754628
3945,-12.807041369241446
3946,-12.80670788607941
3947,-12.785880905190147
3948,-12.786751508324853
3949,-12.78107147568996
3950,-12.770622028904686
3951,-12.758577927715232
3952,-12.789251238398656
3953,-12.787140841500355
3954,-12.788083002633238
3955,-12.800159521605917
3956,-12.800159521605917
3957,-12.801342962383012
3958,-12.810893515597739
3959,-12.831073205833874
3960,-12.831731053224054
3961,-12.822111516196907
3962,-12.812741240753816
3963,-12.814643237047212
3964,-12.814027217952464
3965,-12.826999679171614
3966,-12.828826968130272
3967,-12.838465516720701
3968,-12.83884025617124
3969,-12.825220504298963
3970,-12.82403706352187
3971,-12.815891935313543
3972,-12.81406120388332
3973,-12.804525175359663
3974,-12.803554123773345
3975,-12.804525175359663
3976,-12.834673909799928
3977,-12.834404801068901
3978,-12.83046529667665
3979,-12.84057078556828
3980,-12.810415235693595
3981,-12.820700342298158
3982,-12.812258522525791
3983,-12.812258522525791
3984,-12.799498450497419
3985,-12.789635189853662
3986,-12.779783737097866
3987,-12.788993271671304
3988,-12.776020810452156
3989,-12.77483736967506
3990,-12.775360253445433
3991,-12.783130642203218
3992,-12.780762010203016
3993,-12.779430022181714
3994,-12.779430022181714
3995,-12.799446680113954
3996,-12.808730709275034
3997,-12.80965906930473
3998,-12.819925896985003
3999,-12.819551157534466
4000,-12.829527017173012
4001,-12.839378469928807
4002,-12.839378469928807
4003,-12.838780783849591
4004,-12.82868557703323
4005,-12.83697884956139
4006,-12.81496842789503
4007,-12.824842468886356
4008,-12.825876317807683
4009,-12.835788395012269
4010,-12.834802768392928
4011,-12.836091698061654
4012,-12.866193308000199
4013,-12.864904378331474
4014,-12.863063090164198
4015,-12.872596985446684
4016,-12.882216522473833
4017,-12.852131570467527
4018,-12.822023145094564
4019,-12.810022493320382
4020,-12.810291602051409
4021,-12.811475042828503
4022,-12.82240598753558
4023,-12.788613360861586
4024,-12.787997341766836
4025,-12.809162658622313
4026,-12.79931120586652
4027,-12.799853007628016
4028,-12.79673199916466
4029,-12.80043967383235
4030,-12.809915231580467
4031,-12.810127620771244
4032,-12.811685800998879
4033,-12.815376817734325
4034,-12.805546666228096
4035,-12.80350450451159
4036,-12.790262934561417
4037,-12.79358641985892
4038,-12.79406791778072
4039,-12.795010078913608
4040,-12.78723969015582
4041,-12.787886980808949
4042,-12.787886980808949
4043,-12.77894387229146
4044,-12.767529591299947
4045,-12.766077041791824
4046,-12.767005401821521
4047,-12.765940843081305
4048,-12.765940843081305
4049,-12.775222044142238
4050,-12.775058424302843
4051,-12.78867817617512
4052,-12.766672877470393
4053,-12.766955985410034
4054,-12.767572004504784
4055,-12.766013824277149
4056,-12.756685255291726
4057,-12.755756895262033
4058,-12.746159217545586
4059,-12.724148795879227
4060,-12.725332236656323
4061,-12.733768332906374
4062,-12.743033119457834
4063,-12.763134729396379
4064,-12.764296220497034
4065,-12.764943511150161
4066,-12.764674402419134
4067,-12.744822949663341
4068,-12.744822949663341
4069,-12.75779541088249
4070,-12.759714065108126
4071,-12.769311742824573
4072,-12.768937003374033
4073,-12.779089050992441
4074,-12.770991047285836
4075,-12.769645256248978
4076,-12.73897363803834
4077,-12.735034133646087
4078,-12.72600117681919
4079,-12.706614243443859
4080,-12.715942812429283
4081,-12.70565770582472
4082,-12.696329136839298
4083,-12.696329136839298
4084,-12.699973029073027
4085,-12.700242137804052
4086,-12.710093590559845
4087,-12.708747799522987
4088,-12.72053681996504
4089,-12.722367551395264
4090,-12.722431333829224
4091,-12.714138061301066
4092,-12.707072635424218
4093,-12.708043687010536
4094,-12.707705351044323
4095,-12.696757748405007
4096,-12.687686108434702
4097,-12.688333399087828
4098,-12.686127928207068
4099,-12.686740390170385
4100,-12.684534919289625
4101,-12.68227177618105
4102,-12.692123228936843
4103,-12.691162734788424
4104,-12.687518842554695
4105,-12.687518842554695
4106,-12.678850830575998
4107,-12.665332897350943
4108,-12.655898839473892
4109,-12.655251548820763
4110,-12.654406444009883
4111,-12.654300955118252
4112,-12.633480789663405
4113,-12.624932435054493
4114,-12.635845363192072
4115,-12.635576254461048
4116,-12.635576254461048
4117,-12.645488331665634
4118,-12.654769776149333
4119,-12.654769776149333
4120,-12.654500667418308
4121,-12.645172098432885
4122,-12.635220180747526
4123,-12.645929498858102
4124,-12.646814626683877
4125,-12.625775256603838
4126,-12.634068529131996
4127,-12.654241403933714
4128,-12.66786115580599
4129,-12.66784449787375
4130,-12.667036952104333
4131,-12.657772165552874
4132,-12.658041274283901
4133,-12.665481430600323
4134,-12.664621750756421
4135,-12.664621750756421
4136,-12.678241502628698
4137,-12.668705474105039
4138,-12.668436365374012
4139,-12.679850208297866
4140,-12.697995336506194
4141,-12.697348045853067
4142,-12.697348045853067
4143,-12.706629490336766
4144,-12.715662447163663
4145,-12.707423964176543
4146,-12.70624052339945
4147,-12.707092692948889
4148,-12.715190696655496
4149,-12.715316643430931
4150,-12.715480263270326
4151,-12.7148329726172
4152,-12.706734968910595
4153,-12.698964580152808
4154,-12.688812532534401
4155,-12.681042143776615
4156,-12.677398251542886
4157,-12.698960712248006
4158,-12.704349776841175
4159,-12.696251773134568
4160,-12.69563575403982
4161,-12.697180646226487
4162,-12.693241141834235
4163,-12.681492616349693
4164,-12.701774125233053
4165,-12.69956865435229
4166,-12.698385213575195
4167,-12.706678486103355
4168,-12.707861926880451
4169,-12.708509217533576
4170,-12.708043112816062
4171,-12.7286009849743
4172,-12.728929648449087
4173,-12.727371468221452
4174,-12.726801459949359
4175,-12.729006930830119
4176,-12.737930023556217
4177,-12.741531191982256
4178,-12.744652200445612
4179,-12.754202753660339
4180,-12.753990364469562
4181,-12.744299331974323
4182,-12.744346456476045
4183,-12.766356878142403
4184,-12.775685447127824
4185,-12.76561283090796
4186,-12.775881939638987
4187,-12.777440119866622
4188,-12.778892669374741
4189,-12.7779070427554
4190,-12.78717182930686
4191,-12.817850262951918
4192,-12.837656274096695
4193,-12.824896202068322
4194,-12.846061518923797
4195,-12.867100889003838
4196,-12.865917448226744
4197,-12.855988713089916
4198,-12.844574432098403
4199,-12.845625639254349
4200,-12.84600037870489
4201,-12.848910812466588
4202,-12.848910812466588
4203,-12.881295973583487
4204,-12.892710254575002
4205,-12.892710254575002
4206,-12.893280262847094
4207,-12.90441143589897
4208,-12.913740004884389
4209,-12.903888552128597
4210,-12.89574342392027
4211,-12.894808281086974
4212,-12.904913769978602
4213,-12.924914674095639
4214,-12.915843034125334
4215,-12.906561589641633
4216,-12.906561589641633
4217,-12.904356118760873
4218,-12.925176284215718
4219,-12.926837167152167
4220,-12.926837167152167
4221,-12.936165736137589
4222,-12.922426637087499
4223,-12.924477391005295
4224,-12.91487971328885
4225,-12.902119641260477
4226,-12.903465432297335
4227,-12.881716906812795
4228,-12.879511435932034
4229,-12.888580491224957
4230,-12.889763932002051
4231,-12.899028718553511
4232,-12.898759609822486
4233,-12.900600897989762
4234,-12.891548500629078
4235,-12.90430857265745
4236,-12.902477841227228
4237,-12.911701528815941
4238,-12.910518088038845
4239,-12.899989372940768
4240,-12.891278302609491
4241,-12.892013516058032
4242,-12.892013516058032
4243,-12.892732071574333
4244,-12.897318866619711
4245,-12.906846279275555
4246,-12.895057258833502
4247,-12.88511760040587
4248,-12.876972472197544
4249,-12.877832152041446
4250,-12.876379602533325
4251,-12.87519616175623
4252,-12.883294165462836
4253,-12.890781446280982
4254,-12.88796103268024
4255,-12.884317140446512
4256,-12.88796103268024
4257,-12.857998363019394
4258,-12.862704505242586
4259,-12.870802508949192
4260,-12.867479023651688
4261,-12.865934131465021
4262,-12.870520926510402
4263,-12.861718395271122
4264,-12.840891414381858
4265,-12.843096885262621
4266,-12.83442887328392
4267,-12.826135600755762
4268,-12.846955766210607
4269,-12.842368971165229
4270,-12.842903455558899
4271,-12.820893033892542
4272,-12.821194190615694
4273,-12.821568930066233
4274,-12.829862202594393
4275,-12.82900252275049
4276,-12.829930882780184
4277,-12.828006075637825
4278,-12.837857528393618
4279,-12.837376030471814
4280,-12.827736966906798
4281,-12.827830321685589
4282,-12.836773430203078
4283,-12.806617880328393
4284,-12.837444861217655
4285,-12.84691003274028
4286,-12.827312355023832
4287,-12.826128914246738
4288,-12.835243786420962
4289,-12.836229413040304
4290,-12.826900844054883
4291,-12.826894028620464
4292,-12.807151799909647
4293,-12.820124261128797
4294,-12.799566388970561
4295,-12.778739408081297
4296,-12.77992284885839
4297,-12.787363005174816
4298,-12.809407106364269
4299,-12.809948908125767
4300,-12.8018675623514
4301,-12.800036830921181
4302,-12.800036830921181
4303,-12.768026409254821
4304,-12.769584589482456
4305,-12.770214409680396
4306,-12.779495854164095
4307,-12.780153701554275
4308,-12.770872257070575
4309,-12.780723709826368
4310,-12.788868838034695
4311,-12.780539194316532
4312,-12.768592417257628
4313,-12.7583233085266
4314,-12.758110919335826
4315,-12.767392363819525
4316,-12.766208923042429
4317,-12.767554714079289
4318,-12.737453104140743
4319,-12.737622952634515
4320,-12.738270243287642
4321,-12.748988798803941
4322,-12.760777819245995
4323,-12.760990208436771
4324,-12.768760597194559
4325,-12.780549617636614
4326,-12.781031115558417
4327,-12.802779641042955
4328,-12.794486368514796
4329,-12.794698757705573
4330,-12.785370188720153
4331,-12.772397727501001
4332,-12.770134584392428
4333,-12.790954749847273
4334,-12.799291176369039
4335,-12.800150856212943
4336,-12.801334296990037
4337,-12.792997870468273
4338,-12.794181311245367
4339,-12.784060749758549
4340,-12.782771820089822
4341,-12.780853165864187
4342,-12.780148202983248
4343,-12.778501287437253
4344,-12.777853996784126
4345,-12.768467063408796
4346,-12.772110955642525
4347,-12.782532111991957
4348,-12.791522345011165
4349,-12.789316874130405
4350,-12.7812188704238
4351,-12.77846280680864
4352,-12.77846280680864
4353,-12.778745914748283
4354,-12.78238980698201
4355,-12.7860974816497
4356,-12.7860974816497
4357,-12.786161264083661
4358,-12.784211185475627
4359,-12.776058105118386
4360,-12.776058105118386
4361,-12.776058105118386
4362,-12.765559361709466
4363,-12.75600880849474
4364,-12.75674402194328
4365,-12.746831944738695
4366,-12.777503562949333
4367,-12.78642665567543
4368,-12.756325045736885
4369,-12.760052160938363
4370,-12.75865088173445
4371,-12.75827614228391
4372,-12.759851792966733
4373,-12.760696897777613
4374,-12.772255078005248
4375,-12.79329444808529
4376,-12.793399936976918
4377,-12.795663080085491
4378,-12.795663080085491
4379,-12.805537133310056
4380,-12.805966662301637
4381,-12.815295231287058
4382,-12.815902675984296
4383,-12.82537812471208
4384,-12.785269699339114
4385,-12.785877144036354
4386,-12.795205713021776
4387,-12.787060584813448
4388,-12.76470414268905
4389,-12.762215563868647
4390,-12.771544132854068
4391,-12.750829456290854
4392,-12.758910802065218
4393,-12.757352621837583
4394,-12.757083513106556
4395,-12.755242224939282
4396,-12.755063575138673
4397,-12.777725028760791
4398,-12.759324819805068
4399,-12.74934896016652
4400,-12.749285177732556
4401,-12.759540258479955
4402,-12.780360423934802
4403,-12.779280721603323
4404,-12.766308260384173
4405,-12.75790805142845
4406,-12.747905449747389
4407,-12.76989694755501
4408,-12.778840056072495
4409,-12.768688008454086
4410,-12.769871449231182
4411,-12.77978352643577
4412,-12.781624814603044
4413,-12.780066634375409
4414,-12.779095582789092
4415,-12.779095582789092
4416,-12.770950454580765
4417,-12.769321555604268
4418,-12.77839061089719
4419,-12.768414751258643
4420,-12.767767460605514
4421,-12.75586546431212
4422,-12.757696195742342
4423,-12.744723734523193
4424,-12.744018771642255
4425,-12.745202212419349
4426,-12.745202212419349
4427,-12.72211890385593
4428,-12.722688912128024
4429,-12.722688912128024
4430,-12.722595557349232
4431,-12.723490466492045
4432,-12.725415273634404
4433,-12.705242398832686
4434,-12.70627624775401
4435,-12.72644912255573
4436,-12.725265681778632
4437,-12.724378420711687
4438,-12.722820240484053
4439,-12.723343124254425
4440,-12.725173855684645
4441,-12.716505843705947
4442,-12.717210806586886
4443,-12.70871724285237
4444,-12.70871724285237
4445,-12.708670118350648
4446,-12.716440507108434
4447,-12.706842829391988
4448,-12.706842829391988
4449,-12.708062673653409
4450,-12.717344118137108
4451,-12.719020479420788
4452,-12.716264415805629
4453,-12.728184047442838
4454,-12.728184047442838
4455,-12.728120265008874
4456,-12.736520473964601
4457,-12.732812799296912
4458,-12.733996240074006
4459,-12.73405131672464
4460,-12.728662252131473
4461,-12.729845692908569
4462,-12.760517311119207
4463,-12.760470186617486
4464,-12.759734973168944
4465,-12.76744157949277
4466,-12.74543797326083
4467,-12.737037764305104
4468,-12.74476102856117
4469,-12.744635081785733
4470,-12.741293263472693
4471,-12.740588300591755
4472,-12.740588300591755
4473,-12.740926636557967
4474,-12.731573927211095
4475,-12.708905658154556
4476,-12.709447459916053
4477,-12.709447459916053
4478,-12.729924902075409
4479,-12.710525212482544
4480,-12.729331117152007
4481,-12.7191790695336
4482,-12.719455432808479
4483,-12.72007519089706
4484,-12.727515347213485
4485,-12.727246238482458
4486,-12.748044062311562
4487,-12.748044062311562
4488,-12.761016523530712
4489,-12.763505102351115
4490,-12.764152393004242
4491,-12.763708568146399
4492,-12.751919547704341
4493,-12.744149158946557
4494,-12.734820589961137
4495,-12.727333309142988
4496,-12.717660506187805
4497,-12.683867879513812
4498,-12.703301937390863
4499,-12.711447065599188
4500,-12.711510848033152
4501,-12.700881027835212
4502,-12.670732293394945
4503,-12.670732293394945
4504,-12.683704754614096
4505,-12.69282093440874
4506,-12.733650516979061
4507,-12.711659019171442
4508,-12.702575431373443
4509,-12.733547644446697
4510,-12.7323642036696
4511,-12.718744451797324
4512,-12.70932252803311
4513,-12.70932252803311
4514,-12.711153259463334
4515,-12.708890116354759
4516,-12.714279180947928
4517,-12.706698545350992
4518,-12.72773109999661
4519,-12.737706959635158
4520,-12.738354250288287
4521,-12.737696402898107
4522,-12.735207824077705
4523,-12.746996844519758
4524,-12.748076546851237
4525,-12.746518366623603
4526,-12.745910921926363
4527,-12.735201603815788
4528,-12.731510587080338
4529,-12.722229142596639
4530,-12.727711561968599
4531,-12.739789114044935
4532,-12.749199089981454
4533,-12.746993619100692
4534,-12.747535420862189
4535,-12.716563207788935
4536,-12.718292120571936
4537,-12.728105832224132
4538,-12.728480571674673
